,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,Pose
3175,7518.5769098927585,7667.368984598233,7845.213131605777,7902.68215704042,7903.884780795304,8022.495602134566,8027.716737812776,7831.131578249376,2.0
3176,7511.7165661225135,7660.595083174763,7838.496731324493,7895.876645554261,7897.175659018023,8015.752369157181,8020.987980222758,7824.475277454052,2.0
3177,7453.431439154305,7602.481065360967,7780.539744099257,7838.194978743346,7839.3623249613365,7957.582119290169,7963.187239840255,7766.863553267999,2.0
3178,7431.464997541684,7580.299658540286,7758.090685584589,7816.110189267382,7817.842411495138,7935.508139496989,7941.361974568223,7745.27235509401,2.0
3179,7447.853948132368,7597.2418351272445,7775.6254281688825,7833.732415971195,7835.339505454027,7953.247026194488,7959.313921322913,7762.776084231834,2.0
3180,7451.462007454338,7600.75903670977,7779.046803897178,7837.054337933303,7838.709576710609,7956.615082841304,7962.5687754557675,7766.017882899125,2.0
3181,7446.798101936346,7596.287718997997,7774.65105419785,7832.537684559295,7833.919256787317,7951.948795667851,7957.815485082222,7761.0086085887415,2.0
3182,7376.619160331742,7525.862204605642,7704.254602850468,7762.310179791823,7763.784916840686,7881.852859581286,7887.879851943896,7691.095571026807,2.0
3183,7343.199413118127,7491.709988859789,7669.489059927342,7727.459797483683,7729.322459903601,7846.998203257228,7852.891017464379,7656.600658921194,2.0
3184,7358.449193469631,7506.351497491556,7683.435487969877,7741.386707682741,7743.731735766503,7860.90967766319,7866.407449095652,7670.789123656129,2.0
3185,7313.821355331015,7461.994723350922,7639.550096392174,7697.609968628168,7699.384390256831,7816.9011943995765,7822.663189839562,7626.578978915594,2.0
3186,7240.528682628426,7388.2937925851775,7565.612383743742,7623.73315142111,7625.435071291061,7742.650619099082,7748.57745882797,7552.773266697639,2.0
3187,7252.321360104069,7400.264353941306,7578.003504183529,7636.182183161212,7637.730648559089,7755.130899671828,7761.066687549119,7565.1381261433135,2.0
3188,7246.633841570271,7395.5686784844265,7574.549688593835,7632.740904759502,7633.620253788546,7751.6659218054665,7758.119142956802,7561.3003008936685,2.0
3189,7238.714906663735,7387.528590605026,7566.4700637978385,7624.6061603088465,7625.843559688942,7743.644279610125,7750.308202508964,7553.558993369365,2.0
3190,7341.593003518725,7490.2358450054,7669.0361526427205,7726.99723619569,7728.793580775611,7846.823017412752,7852.587434500794,7655.916162685441,2.0
3191,7335.607563170495,7484.257744994763,7662.859746218807,7720.874446642512,7722.866592497712,7840.926047843239,7846.409701714289,7649.730485683466,2.0
3192,7331.177045898616,7479.150663636077,7656.9370422869915,7714.950027457448,7717.314557724079,7834.990226104559,7840.1559242056255,7644.079936056963,2.0
3193,7304.061558443066,7451.981721415528,7630.062803070231,7688.184834661859,7690.454129832713,7808.144274003446,7813.562931954914,7617.414891584615,2.0
3194,7227.1656614990225,7374.501815365568,7552.2474267540865,7610.665610990667,7613.650216613771,7730.93829583929,7736.609063686626,7540.864409509466,2.0
3195,7186.103184693986,7332.912432782463,7510.216802765761,7568.5777896428945,7572.3263519704915,7689.077199233492,7694.675173758714,7499.268761293662,2.0
3196,7185.131721201314,7331.862420917708,7509.092372998321,7567.424472911074,7571.206750687414,7687.871398874713,7693.436839307752,7498.110690563358,2.0
3197,7164.17405073588,7311.170721758299,7488.709789660123,7547.035416248304,7550.567703063274,7667.400811336749,7673.215836077243,7477.5736802241445,2.0
3198,7233.609765542766,7380.861307138288,7558.743443655907,7616.822627296773,7619.998305509454,7737.138667403636,7742.706050269008,7546.735344169895,2.0
3199,7298.866915980083,7446.813286297946,7625.429307894462,7683.324495620004,7686.134583467361,7803.824469318026,7809.284727750186,7612.70112758319,2.0
3200,7262.028426303309,7408.5078871836,7585.327575664296,7643.302693071947,7646.915877194127,7763.593382210328,7768.62629483044,7573.368527280175,2.0
3201,7291.973007377183,7437.932409189171,7614.041249468786,7672.0135871512775,7675.725122550409,7792.301052714626,7796.82633711001,7601.907844316894,2.0
3202,7290.071000617949,7436.066423412323,7612.381350133162,7670.259613825413,7673.716105873573,7790.4149475303975,7794.934173386999,7599.876005301818,2.0
3203,7275.3323031967175,7421.031437228762,7597.277695872915,7654.911188483958,7658.942088424817,7775.368138127781,7779.841597236931,7585.12835682797,2.0
3204,7206.115134113963,7349.973981589282,7523.929979965272,7581.581222451964,7586.612513544379,7701.793289859309,7705.648370539179,7512.626962095212,2.0
3205,7216.1768364516065,7359.748732831219,7533.385373264258,7590.9687659801175,7596.134634568441,7711.210477913973,7714.808770137452,7521.993059090629,2.0
3206,7080.168358985047,7224.716171858333,7399.0931399183755,7456.617049955418,7461.07463184835,7576.497723584333,7580.794793648897,7387.212986557065,2.0
3207,7035.439116150591,7179.922695148691,7353.798825027404,7411.176761019944,7415.507609911586,7530.5895428642725,7535.132866611197,7341.678429636985,2.0
3208,7023.6123106323,7167.619837017694,7340.82794343873,7398.148131401249,7402.887003080983,7517.554978439378,7522.012524189053,7329.05373771376,2.0
3209,7026.646716510964,7170.5096237422395,7343.50312715836,7400.81748103053,7405.598908344606,7520.127696610393,7524.451038196922,7331.6162700543,2.0
3210,7065.756400546431,7209.428907531066,7382.068080750985,7439.395728647356,7444.1354961750085,7558.736666929112,7562.5971594423645,7369.902014430024,2.0
3211,7151.473989629147,7295.549204699756,7468.790022620562,7526.057932893069,7530.372235747872,7645.803903715124,7648.969856819221,7455.788437236794,2.0
3212,7118.402238389317,7261.569982918939,7433.7768886759895,7490.922881856731,7495.526676347351,7610.353896328918,7613.140823857527,7420.922030426037,2.0
3213,7127.481457872876,7269.342588498944,7440.034953477828,7497.140456345716,7502.5009290223725,7616.600988973144,7618.783072801972,7427.6854974522985,2.0
3214,7144.838301988636,7286.575467494939,7457.2841162327395,7514.3872617898605,7519.711200045374,7633.901347657544,7635.891048673278,7444.892048145112,2.0
3215,7184.534519864601,7326.2616868728555,7497.029929530731,7554.446094993958,7559.604587377555,7674.067703922968,7675.887970727763,7484.8089150988335,2.0
3216,7214.210541005666,7356.576424777623,7527.8659330071005,7585.440751051901,7590.040602092843,7705.020914612365,7706.741530125291,7514.930417558877,2.0
3217,7215.229724306132,7357.431861728879,7528.607262777593,7586.149046811163,7590.805836503933,7705.702280596271,7707.391215495018,7515.7275546726105,2.0
3218,7262.318260177875,7403.921049128622,7574.71943334575,7632.041704637076,7636.738022901251,7751.432253289699,7752.533042842541,7561.401968539041,2.0
3219,7256.6255012780175,7398.281255124191,7569.429981559414,7626.638760223454,7630.882582793157,7745.57026208249,7746.575185406926,7555.2903111536325,2.0
3220,7203.08496902505,7343.9928541591225,7514.68410276173,7571.845073414268,7576.586911873727,7690.752361190168,7691.609298956478,7500.851522392817,2.0
3221,7206.104107779981,7347.208716187097,7518.223277073386,7575.39746425936,7580.109869337967,7694.424258011657,7695.341432217307,7504.3865014702615,2.0
3222,7220.778640404385,7361.854002871216,7532.719116512112,7589.700581313546,7593.892700037995,7708.223442648093,7708.965594270025,7518.018727006804,2.0
3223,7235.978373861903,7377.700127429872,7548.912826353364,7605.558404470207,7608.462130795929,7723.105619149203,7723.850768318903,7532.292689165873,2.0
3224,7185.132488568113,7326.123524697925,7496.355514875876,7552.614268859231,7555.784351584289,7669.697566706461,7670.546891054384,7479.880148195379,2.0
3225,7184.536447684295,7325.436850603466,7495.5584158249285,7551.792040305312,7555.0906032292205,7668.913855629336,7669.735700268487,7479.148293462905,2.0
3226,7192.30035729169,7332.973181143376,7502.930547096593,7559.145178595825,7562.539390328783,7676.299801848669,7677.033106029028,7486.594813823097,2.0
3227,7298.820326494942,7439.154155999032,7608.464786777294,7664.344768217536,7667.93213043669,7781.750513347536,7781.836362313871,7591.313525551696,2.0
3228,7279.84025040041,7420.408757893377,7589.384447855219,7645.158005896605,7648.655695129478,7762.763272906791,7762.826926833399,7571.9216524145795,2.0
3229,7256.765521842224,7396.36030031465,7564.195024845189,7619.85850827898,7623.710543568985,7737.285880938589,7737.0210122914,7546.932314351866,2.0
3230,7269.3537027467455,7408.493887506763,7575.841239391808,7631.554257555722,7635.657378770552,7748.901230404376,7748.4617508431365,7558.803720501567,2.0
3231,7248.399830526201,7387.366473180093,7554.803403119949,7610.663318007797,7614.595007397343,7727.786862235837,7727.540462385915,7537.8361647718475,2.0
3232,7175.712733760463,7314.3654653237745,7481.301525570027,7537.172442453078,7540.9987740361685,7653.893309705652,7653.9664026148075,7464.6125464392,2.0
3233,7187.776539443679,7326.766885315275,7493.991596421865,7549.958614033389,7553.595358297779,7666.672771218149,7666.8829450867315,7477.367318932764,2.0
3234,7165.90928164851,7305.820914629986,7474.083054956254,7530.082749147959,7532.958177078141,7646.760738306854,7647.5816470866885,7457.0613196508475,2.0
3235,7171.778775046615,7311.879417546323,7480.1266963956305,7536.103959113203,7538.706907452839,7652.262122221918,7653.234278841556,7462.512773063612,2.0
3236,7191.617377300871,7332.313349215562,7500.672665258394,7556.613044939488,7558.959501755848,7672.645414675071,7673.628488646651,7482.574100241611,2.0
3237,7227.798309906309,7369.19805769085,7537.958001256414,7593.837627309682,7596.067407616912,7710.144971064003,7711.261124957696,7519.636925357066,2.0
3238,7225.967104646848,7367.182529714127,7535.675131594124,7591.581345775913,7594.001613911776,7707.924689633314,7708.973217082515,7517.474954632079,2.0
3239,7333.219128181019,7473.203522061001,7640.6091443110945,7695.965496148337,7699.020849466551,7812.373113969642,7812.524474313856,7622.31271055025,2.0
3240,7283.978251969871,7424.2157090156425,7591.827577860141,7647.046308516761,7649.533374517923,7762.774365892969,7763.492480763819,7573.151406338958,2.0
3241,7230.884180671492,7370.164435494656,7536.878898927435,7591.959214442727,7594.747264760047,7707.293311679057,7708.021842965824,7518.59146346256,2.0
3242,7232.4076704158215,7372.201239651618,7539.52880510647,7594.645274797701,7597.252748958098,7710.055482735003,7711.019866188979,7521.1339488302265,2.0
3243,7230.9033154311255,7370.900018644043,7538.253737931966,7593.259024653062,7595.604885259744,7708.541656694952,7709.509529059026,7519.522135981035,2.0
3244,7320.524473579733,7461.17239495251,7628.534248244677,7683.441701713146,7685.189936551102,7798.3012657896,7799.103471150518,7608.758451925495,2.0
3245,7398.790409594552,7540.204580864145,7708.343377836811,7763.192619530747,7764.365376904485,7878.064403623794,7878.891751599472,7687.789405751575,2.0
3246,7398.7640527713575,7540.172145347413,7708.338096226367,7763.171792719918,7764.369340823619,7878.089940527035,7878.910225468887,7687.742253891767,2.0
3247,7453.263729095109,7593.714708420989,7760.903814161914,7815.763986949217,7817.337315778657,7930.734365346855,7930.899860614703,7740.57806815071,2.0
3248,7445.223202308912,7585.222160240237,7752.124976738558,7807.190493466571,7808.915427272052,7922.270934035619,7922.445307565995,7732.129438634538,2.0
3249,7424.499049256889,7564.132063516318,7730.85283556097,7786.121712555044,7787.763368583656,7900.774609915174,7901.160407660729,7711.17079530368,2.0
3250,7448.099262412551,7589.090844944106,7757.462659819142,7812.842259044382,7813.634303267345,7927.453451878428,7928.279890819052,7737.116143530329,2.0
3251,7438.05814181732,7579.069056199013,7747.626066076676,7802.912576901363,7803.883996850287,7917.6678526060905,7918.662881862392,7727.5216286881805,2.0
3252,7426.131160837379,7567.030426626613,7735.621956617879,7790.800536680079,7791.594306559853,7905.30263715447,7906.470353198035,7715.423856625334,2.0
3253,7400.753923153389,7541.165135755148,7709.330691008268,7764.509895204874,7765.110905867319,7878.466845167659,7879.79385005233,7689.062002617449,2.0
3254,7425.662943961457,7567.292135424115,7736.957486887154,7792.354993641231,7792.568423525072,7906.694613222995,7908.495908951361,7716.567108056668,2.0
3255,7413.863068644417,7555.816890639237,7725.8940903993325,7781.256841620979,7781.31350853091,7895.5630053913765,7897.654529017991,7705.490720415802,2.0
3256,7431.721168779808,7573.64725204866,7743.442698043314,7798.650471122891,7799.167521483863,7913.2597974804385,7915.359454837173,7723.410708369886,2.0
3257,7444.908015533999,7587.217812565561,7756.9917719190435,7812.091527286748,7812.6721859841455,7926.90441188816,7928.946894219636,7736.905531108946,2.0
3258,7451.730335841286,7594.455889521143,7764.661708470553,7819.739361731149,7820.189058826625,7934.682959490731,7936.764278401064,7744.388908295154,2.0
3259,7456.479499494158,7598.903581579848,7768.826034649228,7823.916853063854,7824.542288018395,7938.884493675856,7940.828361663306,7748.652117840316,2.0
3260,7426.640230468784,7568.987766503554,7739.062619899952,7794.297954677714,7794.640904534051,7908.985114077394,7911.304481396423,7719.081953060906,2.0
3261,7371.856850940439,7513.868250685466,7683.490971915605,7739.139169393233,7739.19827173806,7852.997901445236,7855.922365645313,7663.999291899036,2.0
3262,7399.82015292298,7542.791161411998,7713.451289238751,7769.375914017355,7768.830699826385,7883.3040623526285,7886.670288937781,7693.741340384352,2.0
3263,7401.4507018415725,7544.311049168089,7714.8582324764575,7770.765637228278,7770.309996979633,7884.6877700121395,7887.966905025904,7695.149356783698,2.0
3264,7483.5718859047865,7625.716507055017,7795.669502215498,7851.4577783793775,7851.23269092699,7965.300114714208,7967.815934539766,7775.351586113172,2.0
3265,7454.964517141505,7596.937114820385,7767.1099781389685,7822.433497880207,7822.278900020915,7936.354289807738,7938.882016690468,7746.199677785018,2.0
3266,7395.898538362761,7536.7153503169375,7705.798116368204,7760.7802493496365,7761.293313833341,7874.8318739681745,7877.203093445883,7685.642645133857,2.0
3267,7398.225090218791,7538.868976359993,7707.724538016525,7762.650381471133,7763.243196331529,7876.647070482077,7878.955236212753,7687.530220578908,2.0
3268,7410.555242414358,7551.239560495574,7719.634039665324,7774.487176224127,7775.463223902302,7888.658786344534,7890.8800571848415,7699.610605614058,2.0
3269,7456.848193299355,7597.942830992304,7766.290564470767,7821.22997451554,7822.377062228833,7935.6225879895965,7937.694540709145,7746.10411301449,2.0
3270,7466.9058253098065,7608.541084120308,7777.0823064984215,7832.024115067193,7832.841317238938,7946.141566479722,7948.381784849045,7756.381518335492,2.0
3271,7462.806649769682,7603.72284578825,7771.323115339177,7826.212297678565,7827.327066631553,7940.146337591517,7942.116536564391,7750.807224248962,2.0
3272,7444.170657512351,7585.055209195044,7752.853043680617,7807.719210489922,7809.2842134804105,7922.087050305241,7924.2825519633,7732.95274226103,2.0
3273,7385.814720880588,7526.267904358677,7694.032570215898,7749.021113459225,7751.38244182378,7863.944084539835,7866.299092233097,7675.297259203727,2.0
3274,7433.668085565473,7574.872421576073,7743.768624769824,7798.892460849029,7801.287167608509,7914.482220490051,7916.9008721971695,7724.848812962781,2.0
3275,7444.177947037518,7586.145649864154,7755.971891970924,7811.154127218074,7813.176742335217,7926.841787762399,7929.5317455227605,7736.670499531303,2.0
3276,7418.92635470402,7561.36673186835,7731.6829408865915,7786.891727623563,7788.614178746293,7902.5021502302,7905.575269804048,7712.46395078786,2.0
3277,7325.395010418887,7467.637203979087,7637.7592044775365,7693.523313881028,7696.0565226892195,7809.594622401424,7813.052049111757,7620.688556367666,2.0
3278,7536.498307634629,7678.551195850491,7849.207750981597,7904.267198526864,7905.91060800414,8019.5346201593,8022.2930487066005,7830.443528746772,2.0
3279,7610.294030044054,7754.117069724254,7927.111895706387,7982.135877536011,7982.458869772434,8097.324198665712,8100.590356623652,7907.017053896313,2.0
3280,7592.955763161546,7737.2854072851815,7910.845051337315,7965.841745280543,7965.89778581419,8081.027206322329,8084.606478964416,7890.655758948927,2.0
3281,7573.971837699978,7718.177989475739,7891.56083190579,7946.464105295364,7946.929718581172,8061.697764580306,8065.569063983097,7871.755825551155,2.0
3282,7675.167518688911,7819.402416239309,7992.991518439195,8048.015528847169,8049.101092931158,8163.76463331537,8167.747962662462,7973.4680622913065,2.0
3283,7718.011527496649,7862.62415897501,8036.86586811299,8092.0311475854605,8092.827865887893,8207.923709364244,8212.245681474255,8017.465506448034,2.0
3284,7723.7238680843575,7868.069869361622,8041.98388174708,8097.094665443271,8098.12242491775,8212.999784359243,8217.063206572037,8022.578038808161,2.0
3285,7708.733378240743,7853.011557766631,8026.958467333033,8081.8612374150525,8083.024971793014,8198.183591706986,8202.017735971727,8007.776743674382,2.0
3286,7691.087872439156,7834.910782290339,8008.730165536757,8063.35686258317,8065.136702660944,8180.045044384725,8183.782623159966,7989.86872349659,2.0
3287,7645.117180184865,7788.050066393891,7961.167488601777,8015.711306254355,8017.8831616876605,8132.137487430124,8135.754521548984,7942.527530867765,2.0
3288,7656.995209169555,7798.911355622807,7970.7186360587875,8025.159169173604,8027.918118016873,8141.489373012025,8144.58464716504,7952.353127567314,2.0
3289,7579.9997823473195,7722.940459371637,7895.3368981411195,7950.399207448115,7952.290125780007,8066.394203219741,8070.06752005744,7876.848663119049,2.0
3290,7450.59646680595,7592.305537174289,7763.299439816147,7818.612536447853,7820.6804548695045,7933.949158417799,7937.9533033372245,7745.968770562509,2.0
3291,7425.36345673824,7565.976834601955,7735.742071974463,7791.001810313254,7793.220605586658,7905.845482068587,7909.6546343830205,7718.724079197929,2.0
3292,7426.1784869737385,7566.87612070173,7736.768719773608,7792.03571515914,7794.110075630847,7906.794610671343,7910.661750002367,7719.623470780722,2.0
3293,7400.8550520035105,7541.676736106368,7711.651946642071,7766.916731595426,7768.979630834719,7881.587159483256,7885.662756139266,7694.735148294894,2.0
3294,7287.507251561558,7428.072436990857,7597.760595172027,7653.160648165589,7655.6581811515,7767.9146981736485,7772.317973073743,7581.845804955956,2.0
3295,7226.377971984708,7366.634587343761,7535.921377596042,7591.527243866218,7594.227548199563,7706.140676751745,7710.688828745845,7520.654443974578,2.0
3296,7227.8662943544805,7368.298993156452,7537.776741568354,7593.418294527434,7595.984677013696,7708.0156218783995,7712.637974711634,7522.5178924254915,2.0
3297,7205.089274265202,7345.923833550819,7515.839510992933,7571.417675722714,7573.9517195336575,7686.012318968525,7690.916203722919,7500.3837711682345,2.0
3298,7182.494145781626,7323.752825402683,7493.713848155517,7549.173269280148,7551.553297023472,7663.581870168807,7668.459880435226,7478.031757994484,2.0
3299,7146.584327049206,7287.93260216675,7457.52600403184,7512.9424514339435,7515.256025028633,7627.353164798819,7632.080368373803,7441.666457675381,2.0
3300,7125.965365245818,7266.486134161812,7435.042552613023,7490.440177965184,7493.339409129028,7604.989295504358,7609.4670985923485,7419.7299874470755,2.0
3301,7121.305168913092,7261.882165716256,7430.532300432604,7485.980118147116,7488.810765764013,7600.43967218186,7604.93318390893,7415.1264876949235,2.0
3302,7125.441042059811,7265.845604129136,7434.326741738416,7489.815169502919,7493.076404000537,7604.695982107071,7608.980411822057,7419.245885701771,2.0
3303,7162.54344366552,7303.560591993564,7472.794784572408,7528.1188507793395,7531.315970748861,7643.586219886664,7647.665403439937,7457.097486105997,2.0
3304,7148.026611527031,7288.651984551932,7457.463739700349,7512.634691435058,7515.953711311459,7628.052229708676,7631.881956129655,7441.626866668032,2.0
3305,7174.724670660858,7314.573516389634,7482.427696862518,7537.603823287346,7541.19055667577,7652.896371554037,7656.270898590142,7466.6300008584085,2.0
3306,7255.845993454913,7395.1794703099995,7562.759568342738,7618.193288057722,7621.592277382919,7733.410435286135,7735.933736064121,7546.553852730199,2.0
3307,7268.677463835155,7407.846840748575,7575.6104913740965,7631.275346925308,7634.618989413833,7746.600043715542,7748.79995172994,7559.268992583512,2.0
3308,7271.507064776322,7410.805933292247,7578.796243043118,7634.545377048751,7637.577720096901,7749.769099082615,7752.001342290678,7562.1163201337085,2.0
3309,7262.729522521136,7402.556303504742,7571.154213294558,7626.88591536086,7629.555584621231,7742.117968565021,7744.709103895064,7554.421438482375,2.0
3310,7282.396724329263,7422.054600711834,7590.42159049522,7646.045232031327,7648.958465174118,7761.309015418896,7763.839976009174,7573.8625441374315,2.0
3311,7335.7084039272795,7475.560522895327,7644.037486127042,7699.601442797964,7702.754577126607,7815.288609516905,7817.665286771634,7627.722162955668,2.0
3312,7366.722093786432,7506.951350465116,7675.920010122127,7731.672919975123,7734.852645116124,7847.614789772804,7850.005690529658,7659.660994871995,2.0
3313,7355.354071547056,7496.398167160146,7666.258426434586,7722.092138432274,7724.892119465768,7838.100310091244,7840.911160478286,7649.848713439039,2.0
3314,7292.491519559353,7434.229389756897,7604.308997414289,7660.30122709244,7663.2942371997515,7776.389192067903,7779.838077146944,7588.493451530897,2.0
3315,7265.445632307803,7407.194522970899,7576.518228351839,7632.616170136035,7636.168530636467,7748.757341400551,7752.268798170468,7561.687345289396,2.0
3316,7328.451663787337,7471.203844945509,7641.843723104276,7697.967524882378,7700.972685821743,7814.126290346033,7817.7992475819065,7626.446221149728,2.0
3317,7322.967892364945,7466.678383387199,7638.406488762892,7694.669753602856,7697.238470730356,7810.939661019908,7814.987450801873,7622.805988550458,2.0
3318,7291.868212491099,7435.750054962422,7608.1194637330345,7664.52668487147,7666.431587179814,7780.298479008612,7784.730550237529,7592.134065763288,2.0
3319,7245.74697670753,7388.996398461305,7561.19523696168,7617.634772277157,7619.585980800064,7733.318525605487,7738.085439875318,7545.874374003149,2.0
3320,7243.928886520551,7386.7064593214745,7558.631950054406,7615.260509844914,7617.617178901018,7731.387320086299,7736.259002555723,7544.195454870099,2.0
3321,7248.555655819367,7392.1351949625905,7565.023327509596,7621.744823638211,7623.767063776631,7738.063563664371,7743.267782625133,7550.415228599844,2.0
3322,7180.906121303237,7325.652688321703,7499.79733492671,7556.774923282755,7557.932672409316,7672.7923563601225,7678.80735219288,7484.939553639814,2.0
3323,7197.663756903571,7342.44569292605,7516.155791020694,7573.203439678156,7574.188811322729,7688.969018513598,7694.938023327377,7501.3694208959805,2.0
3324,7217.017512246935,7362.175256080825,7536.008839647772,7593.192375351484,7593.688580204684,7708.890429785418,7714.585332354744,7520.959929828413,2.0
3325,7206.144300527669,7350.525644668919,7523.402213995425,7580.561540121389,7581.422710433028,7696.192735647327,7701.6030897757955,7508.793750501792,2.0
3326,7210.905182401928,7355.251175771083,7528.107473753626,7585.220166200835,7585.977084522809,7700.72853759478,7706.054665040943,7513.15399548102,2.0
3327,7194.372461485279,7339.092739626326,7512.439412091777,7569.337620029846,7569.0926100364695,7684.157689660891,7689.759671440808,7496.0485619352285,2.0
3328,6972.83210664354,7117.835815903688,7291.2095266837405,7349.002618183599,7349.469325221181,7464.443740733274,7470.973260271871,7276.564847917211,2.0
3329,6905.828304468732,7049.754372542935,7221.722615036722,7279.78872607878,7281.286637158689,7395.474822085321,7401.718625526989,7208.268566604688,2.0
3330,6897.831537850225,7042.083022965652,7214.417080939991,7272.457070614379,7273.7292491711405,7388.12586794641,7394.539684546974,7200.812816548399,2.0
3331,6922.375718912845,7066.527611159251,7238.830412228343,7296.664258946131,7298.024970436876,7412.377142318156,7418.59519614706,7224.889860269196,2.0
3332,6867.632626909667,7012.393347574422,7185.45193373798,7242.882898304219,7243.414073587519,7357.8560464049615,7364.33163459771,7170.1201450941635,2.0
3333,6814.63445320545,6959.063022728708,7131.559544883427,7188.836453374405,7189.725388992789,7303.630844355623,7309.904863806599,7116.004300793997,2.0
3334,6812.093725745319,6956.598533615694,7129.231547528179,7186.55145241917,7187.28435601371,7301.327982069193,7307.708375353236,7113.691720588461,2.0
3335,6815.177802283446,6959.332264496376,7131.7604128412995,7189.255987358012,7189.976399214095,7304.019271342099,7310.4155131076395,7116.627140557346,2.0
3336,6829.0396532668,6973.182237672835,7145.624645889837,7203.2896999185205,7203.673066919291,7317.834182918247,7324.195695819171,7130.548053626584,2.0
3337,6895.095043579116,7040.172229936181,7213.617112552427,7271.359022028076,7271.190156744511,7386.004706262701,7392.489835374271,7198.0342914028715,2.0
3338,6887.5330742521965,7034.13687381163,7209.526701671345,7267.382578631609,7266.3025211820095,7382.142157987139,7389.362812738893,7193.504975820894,2.0
3339,6856.935681709598,7003.51213388884,7179.387207901912,7237.096058419809,7236.002750797663,7351.946852720183,7359.528820828629,7163.468761666166,2.0
3340,6988.641447312039,7135.698253849345,7312.689483505834,7370.326643389193,7369.245915809378,7485.8642946772725,7492.959809832957,7296.134532727179,2.0
3341,7111.079358978016,7260.172217203549,7440.021960281933,7497.765206458601,7495.768617405938,7613.985155700462,7621.275912541232,7422.3972489185035,2.0
3342,7109.820026720523,7258.826446342934,7438.546621585214,7496.28812463757,7494.35840969758,7612.577503777929,7619.801088854783,7421.022748663658,2.0
3343,7163.756281683628,7311.950487454529,7491.0305908499195,7548.731030397038,7547.299670495182,7665.224106695647,7671.907352135655,7473.50074302279,2.0
3344,7235.223462467215,7383.121512019155,7562.268464959431,7619.766840237151,7618.41669248007,7736.6149370498915,7742.9972617688845,7544.344202348063,2.0
3345,7253.948117387218,7402.013100330578,7581.4179434356065,7638.795093735779,7637.239141016488,7755.609686734245,7762.014800424493,7562.843473003628,2.0
3346,7251.096060924779,7398.697208491114,7577.554867037272,7634.891371378864,7633.557265374273,7751.5988371538215,7757.8429593744795,7559.059502999709,2.0
3347,7255.170037598486,7402.5284740831885,7581.222160951673,7638.620874635591,7637.234478841155,7755.343094319945,7761.468435891863,7562.804056095439,2.0
3348,7263.1073830335035,7410.30371045839,7588.70048979932,7646.256849937476,7645.03569186756,7762.957707802572,7769.218708984758,7570.619588523528,2.0
3349,7285.036741018732,7432.291124161421,7610.739086863194,7668.118119960733,7667.430111757094,7785.291255679948,7791.566435573292,7592.878141915428,2.0
3350,7296.003551634236,7443.734707247898,7622.837711379728,7680.159279220402,7679.392457666297,7797.539050141685,7803.993798818063,7604.80491184053,2.0
3351,7284.227793965368,7432.311244581395,7611.719792263447,7668.971986179331,7667.887600211089,7786.208605734933,7792.89798467884,7593.504918570744,2.0
3352,7320.746172438837,7468.8774716393755,7647.87658203086,7705.102885782801,7704.291485271649,7822.4379548773595,7829.020480137928,7629.96683812558,2.0
3353,7356.070230308079,7504.626259644811,7683.633606254131,7741.273914970306,7740.1610708671815,7858.567570580088,7865.113899558417,7665.960576210159,2.0
3354,7372.560233254565,7521.683906425304,7701.370376383071,7759.0984096331285,7757.510379390429,7876.3001934443755,7883.143688452272,7683.341328222469,2.0
3355,7343.926879719468,7493.938348775318,7674.731912371764,7732.473860745328,7730.445049122274,7849.709182973967,7857.085128422864,7656.60968169403,2.0
3356,7300.071967576741,7450.152716875026,7631.234826375062,7688.804198437435,7686.821660254343,7806.067688983168,7813.866019336095,7613.400091143173,2.0
3357,7373.258486108417,7523.52885352439,7704.913629589084,7762.395703399679,7760.3569975209775,7880.06584273503,7887.698872701403,7687.169026660889,2.0
3358,7373.996177378446,7524.198312394201,7705.532584216808,7763.062552261185,7761.111772662003,7880.861692628514,7888.56709656692,7688.1291159975735,2.0
3359,7393.898922960067,7543.140670436557,7723.286592035673,7780.7116867899,7779.484830775021,7898.424049969644,7905.46343138268,7705.928005238695,2.0
3360,7438.005662109191,7587.11909472495,7766.916428993771,7824.021806388986,7822.900129590319,7941.694044723518,7948.332780047251,7748.705285725944,2.0
3361,7402.053012643709,7551.289177982751,7731.300350099772,7787.995750729557,7786.7711687849605,7905.561681673569,7912.1612726769,7712.120276118222,2.0
3362,7344.412597041662,7492.415961115241,7671.039081993067,7727.351836043478,7726.725730787661,7844.697063633699,7850.925204499235,7652.110928425633,2.0
3363,7359.090789499724,7506.052095135752,7683.5230657657785,7739.735899077221,7739.523092432405,7856.894807585605,7862.665089204716,7664.796482573944,2.0
3364,7353.593308681909,7500.366664000879,7677.778495542659,7733.962409742387,7733.801099068176,7851.160842363345,7856.959031761554,7659.255062304055,2.0
3365,7367.311661057712,7514.103107583977,7691.7711525899285,7747.870567769186,7747.506305376862,7864.648783026378,7870.8126121983705,7672.7068828320835,2.0
3366,7403.917728992717,7550.93354513039,7728.999672880278,7785.0159928059265,7784.512977785014,7901.603730854586,7908.088930167965,7709.364563896296,2.0
3367,7412.496169698893,7560.060928508306,7738.816152845314,7794.804550209419,7794.028807330448,7911.489493579326,7918.187226114193,7718.9567499680925,2.0
3368,7389.969390113805,7537.850366253924,7716.7309785372545,7772.742927933934,7771.950977842115,7889.346937929353,7896.476395090579,7697.266259316537,2.0
